Model,Scenario,Region,Country code,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2023,SSP5,Tunisia,TUN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10286.8,10908,12148.7,14181.7,17390,21809.8,27048.2,33218.7,40572.1,49180.7,59029,69891.1,81609.1,94173.7,107624,121959,137151
OECD ENV-Growth 2023,SSP5,Turkey,TUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,28343.2,35671.9,42171.6,50105.3,58571.6,66922.4,74729.9,82642.1,91149.5,100153,109375,118864,128632,138834,149625,161061,173138
OECD ENV-Growth 2023,SSP5,Taiwan,TWN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,52607.2,62623.1,72188.5,80500,85597.4,88200.5,89454.5,90568.6,92003.8,93945.9,96380.1,99318.1,102694,106508,110796,115638,121148
OECD ENV-Growth 2023,SSP5,Tanzania,TZA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2647.95,3018.24,3789.51,4897.89,6422.67,8413.86,10767,13594.5,17076.8,21355.2,26493.3,32604.6,39813.5,48295.8,58282,69952.3,83486.7
OECD ENV-Growth 2023,SSP5,Uganda,UGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2306.93,2687.42,3306.33,4166.33,5315.72,6838.92,8678.42,10907.7,13652.3,17038.9,21111.2,25994,31779.6,38601.2,46633.8,56020,66909.1
OECD ENV-Growth 2023,SSP5,Ukraine,UKR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11754.5,11686.3,14386.6,18773.7,24864.6,31769.9,38624.9,45713.9,53435,61904.7,71179,81257.9,92243.9,104361,117817,132731,149251
OECD ENV-Growth 2023,SSP5,Uruguay,URY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22078.7,26506.2,30170.9,34638.5,39923,45657.3,51409.1,57393,63758.9,70626,77700.2,84966.4,92374.5,100038,108061,116507,125435
OECD ENV-Growth 2023,SSP5,United States,USA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,58710.1,64968,69265,74943,82082.3,89921.1,97590.8,105660,114445,124114,134442,145428,157205,169937,183727,198573,214456
OECD ENV-Growth 2023,SSP5,Uzbekistan,UZB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7628.01,9440.26,11708.7,14955.2,19043.4,23458,27817.5,32412.7,37588.2,43385.9,49779,56739.9,64387.2,72895.2,82378,92892,104527
OECD ENV-Growth 2023,SSP5,Saint Vincent and the Grenadines,VCT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13685.2,17939.3,21634.6,27218.2,35137.9,44563.9,54400.7,64962.6,76785.3,89816.4,103890,118905,134877,152087,170751,191001,212935
OECD ENV-Growth 2023,SSP5,United States Virgin Islands,VIR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30862.3,33984.4,38085.5,42796.8,49282.3,56910.8,65002,73607.3,83137.2,93782.5,105279,117571,130718,144946,160509,177733,196861
OECD ENV-Growth 2023,SSP5,Viet Nam,VNM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10499.2,13326.1,18230.9,24937.3,32328.8,39563.3,46204.4,52809.1,59777.6,67318,75449.1,83880.9,92525,101469,110868,120855,131504
OECD ENV-Growth 2023,SSP5,Vanuatu,VUT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2500.58,2511.96,2738.88,3522.66,5068.37,7636.64,11295.6,16364.7,23356.8,32830.8,45160.6,60759.9,79921.3,103027,130462,162619,199976
OECD ENV-Growth 2023,SSP5,Samoa,WSM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5345.82,5372.73,6116.51,7405.96,9656.07,12908.4,16975.7,22006.1,28231.5,35859.1,44946.3,55453,67313.2,80569.4,95338.8,111730,129895
OECD ENV-Growth 2023,SSP5,Yemen,YEM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1790.38,1765.13,2149.81,2780.33,3882.65,5505.73,7569.01,10089.8,13179.1,16918.4,21373.1,26523.3,32373.9,38934.1,46300.7,54625.2,64071.9
OECD ENV-Growth 2023,SSP5,South Africa,ZAF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,12655.8,13365.5,13935.7,15758.3,18878.9,23252.5,28600.8,34963.7,42530.3,51399.8,61591,73120.9,86128.1,100745,117075,135182,155149
OECD ENV-Growth 2023,SSP5,Zambia,ZMB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3230.2,3525.11,4074.67,4931.57,6149.42,7786,9772.9,12186.4,15164,18825.6,23233.6,28514.1,34763.4,42082.1,50608.4,60515.2,72008.3
OECD ENV-Growth 2023,SSP5,Zimbabwe,ZWE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1952.3,2337.02,2611.12,3107.08,3819.86,4748.31,5802.94,7011.48,8463.27,10222.1,12344,14900.7,17984,21700,26214.8,31677.4,38251.7
OECD ENV-Growth 2023,Historical Reference,Aruba,ABW,GDP|PPP [per capita],USD_2017/yr,,,32210.5,37381.9,38995.2,41011.1,35223.4,38208.8,29212.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Angola,AGO,GDP|PPP [per capita],USD_2017/yr,,,5793.08,4214.83,4704.03,6172.74,7683.57,7960.42,6121.6,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Albania,ALB,GDP|PPP [per capita],USD_2017/yr,5048.15,5172.56,5082,4448.18,5862.55,8182.45,11015.2,12166.2,13446,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,United Arab Emirates,ARE,GDP|PPP [per capita],USD_2017/yr,167558,119128,102387,96764.7,96805.1,96157.5,56626.7,68076.7,67959.1,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Argentina,ARG,GDP|PPP [per capita],USD_2017/yr,18307.7,15225.3,14134,17300.8,15558.6,16241.7,19605.2,20043.5,16713.6,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Armenia,ARM,GDP|PPP [per capita],USD_2017/yr,,,5153.3,2915.36,3858.03,7248.78,9058.31,11504.8,13339.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Antigua and Barbuda,ATG,GDP|PPP [per capita],USD_2017/yr,8472.95,10958.1,15263.6,15688.9,18541.3,20073.2,18702.5,19343.3,18846,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Australia,AUS,GDP|PPP [per capita],USD_2017/yr,26525.1,28667.2,31440.7,34033.4,37780.1,42042.3,44185.9,46669.7,47086.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Austria,AUT,GDP|PPP [per capita],USD_2017/yr,30439.5,32680.3,37367.6,40298.1,43721.2,46453.7,48782.6,49870.5,48964,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Azerbaijan,AZE,GDP|PPP [per capita],USD_2017/yr,,,7357.84,3044.55,4107.01,6891.92,13794.7,14531.5,13493.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Burundi,BDI,GDP|PPP [per capita],USD_2017/yr,864.214,970.733,1050.77,861.665,807.529,796.059,804.308,781.532,721.399,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Belgium,BEL,GDP|PPP [per capita],USD_2017/yr,29509.1,30767.7,35534.8,37939.9,40142.2,43133.8,44886.3,46306.2,45791.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Benin,BEN,GDP|PPP [per capita],USD_2017/yr,2432.45,2244.96,2129.43,2221.32,2431.44,2528.67,2634.13,2849.81,3231.54,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Burkina Faso,BFA,GDP|PPP [per capita],USD_2017/yr,966.684,976.86,987.535,1055.16,1273.35,1484.74,1670.54,1872.57,2133.48,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Bangladesh,BGD,GDP|PPP [per capita],USD_2017/yr,1645.75,1727.48,1857.99,2095.14,2420.67,2843.52,3625.4,4631.24,6005.84,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Bulgaria,BGR,GDP|PPP [per capita],USD_2017/yr,12683.2,15371.9,15963.2,11302.9,10631.6,14530.2,17745.9,19691.2,22273.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Bahrain,BHR,GDP|PPP [per capita],USD_2017/yr,43759.8,44118.5,40721.7,42631.8,46150.3,46818.4,45598.6,48452.1,47462.1,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Bahamas,BHS,GDP|PPP [per capita],USD_2017/yr,31817.2,34018.8,34760.7,31259.2,36824.7,37355.8,34400.6,34022.5,26176.8,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Bosnia and Herzegovina,BIH,GDP|PPP [per capita],USD_2017/yr,,,,2834.41,6671.65,8424.15,10698.4,12517.8,14582.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Belarus,BLR,GDP|PPP [per capita],USD_2017/yr,,,8691.16,5667.9,7848.33,11635.5,16898.3,17909.6,18677.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Belize,BLZ,GDP|PPP [per capita],USD_2017/yr,4002.53,3834.89,6392.23,7671.54,8702.18,9648,8989.07,9388.08,7752.25,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Bolivia,BOL,GDP|PPP [per capita],USD_2017/yr,5424.3,4420.36,4437.81,4909.05,5305.53,5660.5,6499.85,7825.8,7727.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Brazil,BRA,GDP|PPP [per capita],USD_2017/yr,10916.2,10396.3,10358.2,11105.6,11277.8,12272.2,14512.3,14699.4,13811.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Barbados,BRB,GDP|PPP [per capita],USD_2017/yr,13146,12693.2,14139.2,13264.5,15563.8,16201.3,16031.1,15796.4,13828.8,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Brunei Darussalam,BRN,GDP|PPP [per capita],USD_2017/yr,,82686.5,70356.8,71961.8,68864.5,69480.2,66482,62160.1,61858.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Bhutan,BTN,GDP|PPP [per capita],USD_2017/yr,1320.7,1676.79,2517.48,3191.77,3893.28,5035.1,7357.5,9347.11,10910.1,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Botswana,BWA,GDP|PPP [per capita],USD_2017/yr,5178.78,6798.97,10120.5,10437,11346.2,12768.6,12653.3,13682.6,13668.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Central African Republic,CAF,GDP|PPP [per capita],USD_2017/yr,1187.11,1310.59,1366.3,1267.72,1106.71,1040.84,1130.82,794.99,858.802,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Canada,CAN,GDP|PPP [per capita],USD_2017/yr,30107.3,32556.1,34605.3,35564.7,38860.7,42035.5,42221.4,44633.5,43696.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Switzerland,CHE,GDP|PPP [per capita],USD_2017/yr,47931.5,50480.5,56288.9,54017.2,57470.4,59459.1,63284.8,65250.4,66108.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Chile,CHL,GDP|PPP [per capita],USD_2017/yr,8463.05,7585,9289.1,13039.2,14338.7,17063.8,19686.1,22687.1,21366.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,China,CHN,GDP|PPP [per capita],USD_2017/yr,677.999,1044.54,1401.92,2365.39,3525.67,5450.39,9014.81,12769.3,16514.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,C?te d'Ivoire,CIV,GDP|PPP [per capita],USD_2017/yr,5953.71,5093.5,4576.1,4015.09,4079.93,3613.17,3621.39,4423.82,5156.43,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Cameroon,CMR,GDP|PPP [per capita],USD_2017/yr,3406.54,4626.53,3521.62,2772.97,3026.16,3244.27,3301.31,3616.74,3725.98,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Democratic Republic of the Congo,COD,GDP|PPP [per capita],USD_2017/yr,,,1750.17,1049.54,717.41,783.57,886.836,1094.97,1092.81,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Congo,COG,GDP|PPP [per capita],USD_2017/yr,3733.27,3733.27,5047.73,4912.43,5164.88,4638.22,5050.31,5082.22,3793.45,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Colombia,COL,GDP|PPP [per capita],USD_2017/yr,7507.18,7495.36,8507.84,9724.29,8523.65,9456.91,11077.5,13244,12522.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Comoros,COM,GDP|PPP [per capita],USD_2017/yr,2853.28,3023.84,3077.11,2872.41,2735.46,3038.13,3025.59,3150.97,3254.12,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Cabo Verde,CPV,GDP|PPP [per capita],USD_2017/yr,1876.22,2411.58,2721.57,3108.44,4168.89,5170.78,6598.59,6692.56,6195.38,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Costa Rica,CRI,GDP|PPP [per capita],USD_2017/yr,10108,8930.5,9810.76,11291.2,11547.5,12906.3,15310.3,17413.2,18231.6,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Cuba,CUB,GDP|PPP [per capita],USD_2017/yr,3082.86,4489.72,4244.71,2863.37,3517.55,4438.04,5747,6570.55,6128.75,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Cyprus,CYP,GDP|PPP [per capita],USD_2017/yr,11580.7,14138.1,18308,21617.8,24123,26876.9,28205.1,24689.8,28547.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Czechia,CZE,GDP|PPP [per capita],USD_2017/yr,,,26361.8,22775.2,23471.5,28263.8,31380.8,33985,36777.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Germany,DEU,GDP|PPP [per capita],USD_2017/yr,29779.4,32008.7,36814.2,39646.1,40275,41473,43888.9,47343.5,48022.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Djibouti,DJI,GDP|PPP [per capita],USD_2017/yr,,,4380.77,3428.22,2870.59,2946.03,3282.46,4073.81,4793.83,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Denmark,DNK,GDP|PPP [per capita],USD_2017/yr,31840.8,36492.6,39000.1,43000.7,45340.8,47590.3,47101.6,49094.5,51436.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Dominican Republic,DOM,GDP|PPP [per capita],USD_2017/yr,6082.19,5998.36,6207.08,7349.37,9246.37,10215.5,12677,15145.5,16860.9,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Algeria,DZA,GDP|PPP [per capita],USD_2017/yr,8977.3,9790.59,8721.08,7903.18,8640.66,10391.4,10821.8,11553.2,10761.5,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Ecuador,ECU,GDP|PPP [per capita],USD_2017/yr,8288.41,8101.59,7937.69,8496.73,8211.59,9542.13,10355.8,11908.2,10417.1,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Egypt,EGY,GDP|PPP [per capita],USD_2017/yr,4957.05,6004.56,6288.07,6431.63,7724.65,8357.77,10221.1,10534.6,12095.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Eritrea,ERI,GDP|PPP [per capita],USD_2017/yr,,,,1753.76,1666.97,1598.49,1447.07,1625.6,1738.39,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Western Sahara,ESH,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1781.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Spain,ESP,GDP|PPP [per capita],USD_2017/yr,21383.5,22332.4,27528,28975.9,32318.5,35424.4,34852.3,34929.9,33691.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Estonia,EST,GDP|PPP [per capita],USD_2017/yr,,,,12606.1,16647,24421.5,24432.5,29175.7,33632.8,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Ethiopia,ETH,GDP|PPP [per capita],USD_2017/yr,847.572,692.809,747.943,655.57,734.182,853.54,1249.62,1763.52,2316.68,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Finland,FIN,GDP|PPP [per capita],USD_2017/yr,25428.7,28363.4,32956.6,31516.8,37614.7,42226.8,43253.7,42497.7,44698.9,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Fiji,FJI,GDP|PPP [per capita],USD_2017/yr,7422.95,6998.71,8046.93,9053.38,9538.32,10008.6,10020.5,11904.6,10990.5,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,France,FRA,GDP|PPP [per capita],USD_2017/yr,28619.9,30221,34838.5,36511.7,38923.8,40941,41323.7,42625.7,41815.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Micronesia,FSM,GDP|PPP [per capita],USD_2017/yr,,,544.712,563.903,510.488,524.772,531.844,522.005,3024.8,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Gabon,GAB,GDP|PPP [per capita],USD_2017/yr,19574.1,19367.5,17556.5,17903.7,15985.2,14569.3,13683.1,14892.3,14054.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,United Kingdom,GBR,GDP|PPP [per capita],USD_2017/yr,23833.3,26599.3,31062.7,32827.4,36808.7,40658.4,39992.3,42425.8,39953.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Georgia,GEO,GDP|PPP [per capita],USD_2017/yr,,,9984.36,3118.31,4704.21,7209.38,9608.01,12451.8,13794.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Ghana,GHA,GDP|PPP [per capita],USD_2017/yr,2353.23,1970.58,2274.36,2492.69,2786.01,3113.43,3744.66,4616.62,5318.26,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Guinea,GIN,GDP|PPP [per capita],USD_2017/yr,1418.99,1409.07,1507.12,1552.26,1685.02,1788.12,1856.5,2053.12,2631.37,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Gambia,GMB,GDP|PPP [per capita],USD_2017/yr,2210.44,2203.79,2139.31,1930.98,2082.25,2060.65,2172.35,1905.94,2069.24,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Guinea-Bissau,GNB,GDP|PPP [per capita],USD_2017/yr,1656.01,1685.93,1788.38,1888.38,1726.37,1798.24,1885.05,1941.17,2115.78,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Equatorial Guinea,GNQ,GDP|PPP [per capita],USD_2017/yr,759.674,734.251,632.859,1126.49,11594.5,28392,29943.6,24563.1,15214.3,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Greece,GRC,GDP|PPP [per capita],USD_2017/yr,24825.2,23640.7,24014.9,24536.1,27007.3,32457.9,32158.4,26796,26018.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Grenada,GRD,GDP|PPP [per capita],USD_2017/yr,5695.29,6449.05,8532.33,8340.1,11115.2,13520.9,12493.3,13944.1,13225.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Guatemala,GTM,GDP|PPP [per capita],USD_2017/yr,6845.73,5701.29,5746.43,6063.92,6370.96,6658.78,7193.01,7905.43,8207.59,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,French Guiana,GUF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,35395.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Guam,GUM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21465.1,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Guyana,GUY,GDP|PPP [per capita],USD_2017/yr,6445.27,5395.99,4819.63,6748.86,7651.01,7823.58,9831.79,11447,18555.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Hong Kong,HKG,GDP|PPP [per capita],USD_2017/yr,17224.9,20909.3,28136.4,34059.9,35959.2,42910.4,50580.4,56375.6,55736.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Honduras,HND,GDP|PPP [per capita],USD_2017/yr,3956.05,3734.04,3912.72,3953.09,4058.02,4482.76,4790.11,5180.17,5068.19,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Croatia,HRV,GDP|PPP [per capita],USD_2017/yr,,,,14403.2,17994.1,23134.6,24155.1,24607.9,26501.1,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Haiti,HTI,GDP|PPP [per capita],USD_2017/yr,4415.37,3899.54,3475.46,2884.86,2980.22,2898.34,2932.3,3141.07,2978.16,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Hungary,HUN,GDP|PPP [per capita],USD_2017/yr,16142.2,17873.1,18639.4,16613.4,18912.2,23796.9,23857.8,26792.5,30344.1,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Indonesia,IDN,GDP|PPP [per capita],USD_2017/yr,2925.25,3350,4359.61,5843.02,5662.52,6674.24,8290.66,10218,11669.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,India,IND,GDP|PPP [per capita],USD_2017/yr,1292.62,1505.52,1797.11,2038.95,2539.41,3144.11,4113.1,5262.89,6118.01,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Ireland,IRL,GDP|PPP [per capita],USD_2017/yr,19725.1,21640.8,27394.4,33455.2,47755.7,57343.1,52825.8,69752.3,90204.5,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Iran,IRN,GDP|PPP [per capita],USD_2017/yr,10988,10930.1,9442.28,10007,11026.1,13329,15099.5,14010.9,14482.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Iraq,IRQ,GDP|PPP [per capita],USD_2017/yr,,,7449.47,4136.33,3469.84,7272.62,8553.99,9648.91,9356.22,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Iceland,ISL,GDP|PPP [per capita],USD_2017/yr,29715.2,31474.3,34854,33643.3,39155.4,45350.5,44744.1,49170.1,49058.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Israel,ISR,GDP|PPP [per capita],USD_2017/yr,19807.3,20696.2,22345.8,27116.5,29881,30167.3,34043.7,37445.6,40097,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Italy,ITA,GDP|PPP [per capita],USD_2017/yr,29083.5,31466.7,36628.3,39011.6,39521.7,40434.3,38710.3,37177.4,35690.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Jamaica,JAM,GDP|PPP [per capita],USD_2017/yr,7869.37,8223.08,9572.19,10094.8,9611.75,10135.5,9781.64,9819.36,9227.12,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Jordan,JOR,GDP|PPP [per capita],USD_2017/yr,10482.6,10868.8,8455.72,8450.3,8745.92,10674.2,11867,9912.85,9278.97,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Japan,JPN,GDP|PPP [per capita],USD_2017/yr,21887.5,26206.1,32745.1,34878.1,36780.5,38712.7,38526.8,40863.4,40727.7,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Kazakhstan,KAZ,GDP|PPP [per capita],USD_2017/yr,,,13061.3,8255.8,10068.4,16046.7,20430.9,23984.6,25193.8,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Kenya,KEN,GDP|PPP [per capita],USD_2017/yr,3494.08,3415.77,3750.82,3461.3,3341.12,3420,3736.6,4164.82,4544.28,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Kyrgyzstan,KGZ,GDP|PPP [per capita],USD_2017/yr,,,5154.17,2516.89,3079.64,3524.16,4113.92,4839.12,4932.4,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Cambodia,KHM,GDP|PPP [per capita],USD_2017/yr,,,1029.06,1153.93,1480.46,2124.84,2706.99,3567.59,4302.58,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Kiribati,KIR,GDP|PPP [per capita],USD_2017/yr,2228.67,1941.09,1836.36,1752.53,1852.94,1799.91,1636.09,1835.39,1719.84,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,South Korea,KOR,GDP|PPP [per capita],USD_2017/yr,5474.26,7958.6,12297.5,18000.5,22520.9,28129.5,34083.5,37917.5,41367.6,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Kuwait,KWT,GDP|PPP [per capita],USD_2017/yr,55773.6,34322.7,37965.6,61825.3,58117.7,74295,59779.2,53807.3,42861.5,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Laos,LAO,GDP|PPP [per capita],USD_2017/yr,1486.07,1892.22,1955.5,2335.42,2795.62,3532.98,4805.45,6499.16,7689.29,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Lebanon,LBN,GDP|PPP [per capita],USD_2017/yr,16342.4,21024,7380.79,11908,13036.4,14348.2,19216.3,16591.6,12928.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Liberia,LBR,GDP|PPP [per capita],USD_2017/yr,,,,,1578.85,1173.75,1388.87,1549.57,1370.46,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Libya,LBY,GDP|PPP [per capita],USD_2017/yr,78003.9,44759.4,35202.5,29369.2,27557.6,32692.8,31394,19108.9,15794.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Saint Lucia,LCA,GDP|PPP [per capita],USD_2017/yr,5974.84,7435.65,11246.3,11836.4,12615.6,13142.9,14277.8,14346.3,11855.5,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Sri Lanka,LKA,GDP|PPP [per capita],USD_2017/yr,2867.09,3415.71,3768.66,4714.84,6194.4,7135.93,9254.83,12207.1,13080.2,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Lesotho,LSO,GDP|PPP [per capita],USD_2017/yr,1064.45,1120.92,1305.97,1577.39,1764.67,2074.46,2410.02,2726.16,2375.84,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Lithuania,LTU,GDP|PPP [per capita],USD_2017/yr,,,,10304.7,12623.6,19444,22153.7,28261.4,34360.9,,,,,,,,,,,,,,,,
OECD ENV-Growth 2023,Historical Reference,Luxembourg,LUX,GDP|PPP [per capita],USD_2017/yr,46011.5,51633.4,71168.7,80799.6,95013.5,103938,109201,108130,108051,,,,,,,,,,,,,,,,
